vertex,r2
5.790000000000000000e+03,7.667700052261352539e-01
5.791000000000000000e+03,7.652001380920410156e-01
5.792000000000000000e+03,6.091110706329345703e-01
5.793000000000000000e+03,6.697877645492553711e-01
5.794000000000000000e+03,6.769379377365112305e-01
5.795000000000000000e+03,6.262737512588500977e-01
5.796000000000000000e+03,6.334613561630249023e-01
5.797000000000000000e+03,6.416946649551391602e-01
5.798000000000000000e+03,6.969207525253295898e-01
5.799000000000000000e+03,6.719750165939331055e-01
5.800000000000000000e+03,6.359614133834838867e-01
5.801000000000000000e+03,6.217050552368164062e-01
5.802000000000000000e+03,6.503287553787231445e-01
5.803000000000000000e+03,6.676933169364929199e-01
5.804000000000000000e+03,6.459004878997802734e-01
5.805000000000000000e+03,6.152822971343994141e-01
5.806000000000000000e+03,6.070900559425354004e-01
5.807000000000000000e+03,5.735009908676147461e-01
5.808000000000000000e+03,5.504871010780334473e-01
5.809000000000000000e+03,5.185425877571105957e-01
5.810000000000000000e+03,4.504119157791137695e-01
5.811000000000000000e+03,4.537235498428344727e-01
5.812000000000000000e+03,4.704370498657226562e-01
5.813000000000000000e+03,4.699827432632446289e-01
5.814000000000000000e+03,5.157189965248107910e-01
5.815000000000000000e+03,4.083353877067565918e-01
5.816000000000000000e+03,5.893768072128295898e-01
5.817000000000000000e+03,6.394504308700561523e-01
5.818000000000000000e+03,5.276775956153869629e-01
5.819000000000000000e+03,5.565087199211120605e-01
5.820000000000000000e+03,5.737835764884948730e-01
5.821000000000000000e+03,5.369306802749633789e-01
5.822000000000000000e+03,5.790891647338867188e-01
5.823000000000000000e+03,5.455079674720764160e-01
5.824000000000000000e+03,5.823526382446289062e-01
5.825000000000000000e+03,5.848423838615417480e-01
5.826000000000000000e+03,5.905317068099975586e-01
5.827000000000000000e+03,6.506390571594238281e-01
5.828000000000000000e+03,6.941773295402526855e-01
5.829000000000000000e+03,7.005411982536315918e-01
5.830000000000000000e+03,6.987015008926391602e-01
5.831000000000000000e+03,7.309486269950866699e-01
5.832000000000000000e+03,6.684359312057495117e-01
5.833000000000000000e+03,7.202787399291992188e-01
5.834000000000000000e+03,7.009989023208618164e-01
5.835000000000000000e+03,6.802854537963867188e-01
5.836000000000000000e+03,6.978007555007934570e-01
5.837000000000000000e+03,7.124946117401123047e-01
5.838000000000000000e+03,6.492146253585815430e-01
5.839000000000000000e+03,6.510953903198242188e-01
5.840000000000000000e+03,6.595184803009033203e-01
5.841000000000000000e+03,6.692781448364257812e-01
5.842000000000000000e+03,6.725713014602661133e-01
5.843000000000000000e+03,6.425209045410156250e-01
5.844000000000000000e+03,6.547188758850097656e-01
5.845000000000000000e+03,6.116474270820617676e-01
5.846000000000000000e+03,6.156934499740600586e-01
5.847000000000000000e+03,6.122380495071411133e-01
5.848000000000000000e+03,5.434787273406982422e-01
5.849000000000000000e+03,5.543705224990844727e-01
5.850000000000000000e+03,5.847221612930297852e-01
5.851000000000000000e+03,5.598958730697631836e-01
5.852000000000000000e+03,5.186544060707092285e-01
5.853000000000000000e+03,4.860006570816040039e-01
5.854000000000000000e+03,4.720803499221801758e-01
5.855000000000000000e+03,5.038085579872131348e-01
5.856000000000000000e+03,4.856248497962951660e-01
5.857000000000000000e+03,6.610303521156311035e-01
5.858000000000000000e+03,6.360190510749816895e-01
5.859000000000000000e+03,6.389759778976440430e-01
5.860000000000000000e+03,6.492360830307006836e-01
5.861000000000000000e+03,6.138939857482910156e-01
5.862000000000000000e+03,6.263089776039123535e-01
5.863000000000000000e+03,6.883088350296020508e-01
5.864000000000000000e+03,6.823142766952514648e-01
5.865000000000000000e+03,6.793655157089233398e-01
5.866000000000000000e+03,6.474446058273315430e-01
5.867000000000000000e+03,6.371032595634460449e-01
5.868000000000000000e+03,7.134150266647338867e-01
5.869000000000000000e+03,7.615334391593933105e-01
5.870000000000000000e+03,8.057109117507934570e-01
5.871000000000000000e+03,6.891521215438842773e-01
5.872000000000000000e+03,5.746778249740600586e-01
5.873000000000000000e+03,6.990880966186523438e-01
5.874000000000000000e+03,6.443345546722412109e-01
5.875000000000000000e+03,6.584695577621459961e-01
5.876000000000000000e+03,6.802554130554199219e-01
5.877000000000000000e+03,6.848567128181457520e-01
5.878000000000000000e+03,6.059121489524841309e-01
5.879000000000000000e+03,6.072905063629150391e-01
5.880000000000000000e+03,6.857520341873168945e-01
5.881000000000000000e+03,7.091125249862670898e-01
5.882000000000000000e+03,6.760499477386474609e-01
5.883000000000000000e+03,6.358873844146728516e-01
5.884000000000000000e+03,6.429543495178222656e-01
5.885000000000000000e+03,5.916339159011840820e-01
5.886000000000000000e+03,5.844782590866088867e-01
5.887000000000000000e+03,6.085500121116638184e-01
5.888000000000000000e+03,6.004602909088134766e-01
5.889000000000000000e+03,6.022039651870727539e-01
5.890000000000000000e+03,6.049906015396118164e-01
5.891000000000000000e+03,5.754295587539672852e-01
5.892000000000000000e+03,5.769072771072387695e-01
5.893000000000000000e+03,5.188282728195190430e-01
5.894000000000000000e+03,4.888147711753845215e-01
5.895000000000000000e+03,4.762912988662719727e-01
5.896000000000000000e+03,6.289744377136230469e-01
5.897000000000000000e+03,6.276246905326843262e-01
5.898000000000000000e+03,5.967884063720703125e-01
5.899000000000000000e+03,5.847291946411132812e-01
5.900000000000000000e+03,5.772027373313903809e-01
5.901000000000000000e+03,5.907496213912963867e-01
5.902000000000000000e+03,5.718435049057006836e-01
5.903000000000000000e+03,5.426613688468933105e-01
5.904000000000000000e+03,6.359411478042602539e-01
5.905000000000000000e+03,6.755179762840270996e-01
5.906000000000000000e+03,7.034267783164978027e-01
5.907000000000000000e+03,7.299232482910156250e-01
5.908000000000000000e+03,7.251583933830261230e-01
5.909000000000000000e+03,7.652292847633361816e-01
5.910000000000000000e+03,6.519636511802673340e-01
5.911000000000000000e+03,6.911455392837524414e-01
5.912000000000000000e+03,6.116052865982055664e-01
5.913000000000000000e+03,5.750002264976501465e-01
5.914000000000000000e+03,6.566793322563171387e-01
5.915000000000000000e+03,7.098616361618041992e-01
5.916000000000000000e+03,6.848647594451904297e-01
5.917000000000000000e+03,6.008062362670898438e-01
5.918000000000000000e+03,6.157988309860229492e-01
5.919000000000000000e+03,6.678827404975891113e-01
5.920000000000000000e+03,7.194341421127319336e-01
5.921000000000000000e+03,6.778033375740051270e-01
5.922000000000000000e+03,7.315676808357238770e-01
5.923000000000000000e+03,7.155197858810424805e-01
5.924000000000000000e+03,6.214267015457153320e-01
5.925000000000000000e+03,5.686501264572143555e-01
5.926000000000000000e+03,6.032050848007202148e-01
5.927000000000000000e+03,6.118194460868835449e-01
5.928000000000000000e+03,6.226019263267517090e-01
5.929000000000000000e+03,6.175433993339538574e-01
5.930000000000000000e+03,5.463342666625976562e-01
5.931000000000000000e+03,5.141428709030151367e-01
5.932000000000000000e+03,5.008414983749389648e-01
5.933000000000000000e+03,5.048164129257202148e-01
5.934000000000000000e+03,4.647486209869384766e-01
5.935000000000000000e+03,6.905857324600219727e-01
5.936000000000000000e+03,6.109200716018676758e-01
5.937000000000000000e+03,5.297273397445678711e-01
5.938000000000000000e+03,5.555644035339355469e-01
5.939000000000000000e+03,6.428837776184082031e-01
5.940000000000000000e+03,6.453383564949035645e-01
5.941000000000000000e+03,6.075521707534790039e-01
5.942000000000000000e+03,5.963764190673828125e-01
5.943000000000000000e+03,6.044495105743408203e-01
5.944000000000000000e+03,6.087753772735595703e-01
5.945000000000000000e+03,6.637267470359802246e-01
5.946000000000000000e+03,7.122700214385986328e-01
5.947000000000000000e+03,6.567641496658325195e-01
5.948000000000000000e+03,7.121866941452026367e-01
5.949000000000000000e+03,6.797057390213012695e-01
5.950000000000000000e+03,5.709394216537475586e-01
5.951000000000000000e+03,5.305033922195434570e-01
5.952000000000000000e+03,6.473169922828674316e-01
5.953000000000000000e+03,7.070184946060180664e-01
5.954000000000000000e+03,7.169264554977416992e-01
5.955000000000000000e+03,6.724125146865844727e-01
5.956000000000000000e+03,6.381114125251770020e-01
5.957000000000000000e+03,6.218623518943786621e-01
5.958000000000000000e+03,6.458305120468139648e-01
5.959000000000000000e+03,6.720286607742309570e-01
5.960000000000000000e+03,7.401977777481079102e-01
5.961000000000000000e+03,7.322038412094116211e-01
5.962000000000000000e+03,6.797999143600463867e-01
5.963000000000000000e+03,6.342673301696777344e-01
5.964000000000000000e+03,6.275638341903686523e-01
5.965000000000000000e+03,6.245744228363037109e-01
5.966000000000000000e+03,6.131401658058166504e-01
5.967000000000000000e+03,6.246144771575927734e-01
5.968000000000000000e+03,5.671719908714294434e-01
5.969000000000000000e+03,4.227553606033325195e-01
5.970000000000000000e+03,4.461401104927062988e-01
5.971000000000000000e+03,5.333770513534545898e-01
5.972000000000000000e+03,5.891779065132141113e-01
5.973000000000000000e+03,6.840106248855590820e-01
5.974000000000000000e+03,5.818313956260681152e-01
5.975000000000000000e+03,5.966583490371704102e-01
5.976000000000000000e+03,6.884920597076416016e-01
5.977000000000000000e+03,6.874756217002868652e-01
5.978000000000000000e+03,6.941391825675964355e-01
5.979000000000000000e+03,5.978934764862060547e-01
5.980000000000000000e+03,6.383585929870605469e-01
5.981000000000000000e+03,6.136152744293212891e-01
5.982000000000000000e+03,5.767619013786315918e-01
5.983000000000000000e+03,6.221303939819335938e-01
5.984000000000000000e+03,5.713137984275817871e-01
5.985000000000000000e+03,6.107882261276245117e-01
5.986000000000000000e+03,6.395802497863769531e-01
5.987000000000000000e+03,5.954983234405517578e-01
5.988000000000000000e+03,5.944427251815795898e-01
5.989000000000000000e+03,6.314883232116699219e-01
5.990000000000000000e+03,6.590176224708557129e-01
5.991000000000000000e+03,7.036075592041015625e-01
5.992000000000000000e+03,7.127973437309265137e-01
5.993000000000000000e+03,6.752794384956359863e-01
5.994000000000000000e+03,6.159180402755737305e-01
5.995000000000000000e+03,6.005599498748779297e-01
5.996000000000000000e+03,6.511756181716918945e-01
5.997000000000000000e+03,6.835478544235229492e-01
5.998000000000000000e+03,6.936007738113403320e-01
5.999000000000000000e+03,6.432578563690185547e-01
6.000000000000000000e+03,6.297112703323364258e-01
6.001000000000000000e+03,5.584387183189392090e-01
6.002000000000000000e+03,5.302162170410156250e-01
6.003000000000000000e+03,5.416056513786315918e-01
6.004000000000000000e+03,5.811796188354492188e-01
6.005000000000000000e+03,6.072899103164672852e-01
6.006000000000000000e+03,5.668061971664428711e-01
6.007000000000000000e+03,5.055353641510009766e-01
6.008000000000000000e+03,6.168097257614135742e-01
6.009000000000000000e+03,6.644634604454040527e-01
6.010000000000000000e+03,7.755697965621948242e-01
6.011000000000000000e+03,7.317619323730468750e-01
6.012000000000000000e+03,7.508608102798461914e-01
6.013000000000000000e+03,6.351466178894042969e-01
6.014000000000000000e+03,6.587095260620117188e-01
6.015000000000000000e+03,5.290529131889343262e-01
6.016000000000000000e+03,6.178112030029296875e-01
6.017000000000000000e+03,6.559681296348571777e-01
6.018000000000000000e+03,6.499738693237304688e-01
6.019000000000000000e+03,5.850430727005004883e-01
6.020000000000000000e+03,5.308208465576171875e-01
6.021000000000000000e+03,5.215680599212646484e-01
6.022000000000000000e+03,5.216804742813110352e-01
6.023000000000000000e+03,5.446867346763610840e-01
6.024000000000000000e+03,6.146951913833618164e-01
6.025000000000000000e+03,6.137231588363647461e-01
6.026000000000000000e+03,5.924312472343444824e-01
6.027000000000000000e+03,5.715745687484741211e-01
6.028000000000000000e+03,6.035344600677490234e-01
6.029000000000000000e+03,6.079003810882568359e-01
6.030000000000000000e+03,5.124839544296264648e-01
6.031000000000000000e+03,5.484973788261413574e-01
6.032000000000000000e+03,6.135923266410827637e-01
6.033000000000000000e+03,6.222060918807983398e-01
6.034000000000000000e+03,6.381932497024536133e-01
6.035000000000000000e+03,6.023676395416259766e-01
6.036000000000000000e+03,6.496214270591735840e-01
6.037000000000000000e+03,5.254412889480590820e-01
6.038000000000000000e+03,4.564861655235290527e-01
6.039000000000000000e+03,5.170896053314208984e-01
6.040000000000000000e+03,5.729981660842895508e-01
6.041000000000000000e+03,6.089683175086975098e-01
6.042000000000000000e+03,7.003426551818847656e-01
6.043000000000000000e+03,6.404759883880615234e-01
6.044000000000000000e+03,5.476675033569335938e-01
6.045000000000000000e+03,4.870092272758483887e-01
6.046000000000000000e+03,8.480703830718994141e-01
6.047000000000000000e+03,8.700788021087646484e-01
6.048000000000000000e+03,8.263447284698486328e-01
6.049000000000000000e+03,5.230040550231933594e-01
6.050000000000000000e+03,6.011492609977722168e-01
6.051000000000000000e+03,6.235575079917907715e-01
6.052000000000000000e+03,5.851340293884277344e-01
6.053000000000000000e+03,5.416502952575683594e-01
6.054000000000000000e+03,5.951781272888183594e-01
6.055000000000000000e+03,6.436611413955688477e-01
6.056000000000000000e+03,6.162943243980407715e-01
6.057000000000000000e+03,5.893381834030151367e-01
6.058000000000000000e+03,5.467791557312011719e-01
6.059000000000000000e+03,6.226115226745605469e-01
6.060000000000000000e+03,5.666695237159729004e-01
6.061000000000000000e+03,5.320395827293395996e-01
6.062000000000000000e+03,5.054464340209960938e-01
6.063000000000000000e+03,5.458624362945556641e-01
6.064000000000000000e+03,5.680449604988098145e-01
6.065000000000000000e+03,4.092318415641784668e-01
6.066000000000000000e+03,5.331598520278930664e-01
6.067000000000000000e+03,6.350179910659790039e-01
6.068000000000000000e+03,5.858380198478698730e-01
6.069000000000000000e+03,6.074815988540649414e-01
6.070000000000000000e+03,5.623097419738769531e-01
6.071000000000000000e+03,5.548229813575744629e-01
6.072000000000000000e+03,5.032562017440795898e-01
6.073000000000000000e+03,4.563497900962829590e-01
6.074000000000000000e+03,5.219349861145019531e-01
6.075000000000000000e+03,5.613776445388793945e-01
6.076000000000000000e+03,5.451831817626953125e-01
6.077000000000000000e+03,6.041897535324096680e-01
6.078000000000000000e+03,5.538159012794494629e-01
6.079000000000000000e+03,4.680293798446655273e-01
6.080000000000000000e+03,3.884217739105224609e-01
6.081000000000000000e+03,7.762473821640014648e-01
6.082000000000000000e+03,8.294655084609985352e-01
6.083000000000000000e+03,7.411541938781738281e-01
6.084000000000000000e+03,6.730076074600219727e-01
6.085000000000000000e+03,5.654713511466979980e-01
6.086000000000000000e+03,4.593450427055358887e-01
6.087000000000000000e+03,4.133812785148620605e-01
6.088000000000000000e+03,4.749778509140014648e-01
6.089000000000000000e+03,6.053826808929443359e-01
6.090000000000000000e+03,6.600440740585327148e-01
6.091000000000000000e+03,7.697752714157104492e-01
6.092000000000000000e+03,6.831913590431213379e-01
6.093000000000000000e+03,5.433435440063476562e-01
6.094000000000000000e+03,5.752405524253845215e-01
6.095000000000000000e+03,5.043256282806396484e-01
6.096000000000000000e+03,4.819421172142028809e-01
6.097000000000000000e+03,5.286172628402709961e-01
6.098000000000000000e+03,4.984571337699890137e-01
6.099000000000000000e+03,3.703156113624572754e-01
6.100000000000000000e+03,5.093686580657958984e-01
6.101000000000000000e+03,6.309380531311035156e-01
6.102000000000000000e+03,5.287679433822631836e-01
6.103000000000000000e+03,6.136568784713745117e-01
6.104000000000000000e+03,5.308660268783569336e-01
6.105000000000000000e+03,4.563156962394714355e-01
6.106000000000000000e+03,4.826459288597106934e-01
6.107000000000000000e+03,4.546001553535461426e-01
6.108000000000000000e+03,4.802103042602539062e-01
6.109000000000000000e+03,5.524270534515380859e-01
6.110000000000000000e+03,5.756711363792419434e-01
6.111000000000000000e+03,6.364451646804809570e-01
6.112000000000000000e+03,5.523039102554321289e-01
6.113000000000000000e+03,4.822641611099243164e-01
6.114000000000000000e+03,4.720629453659057617e-01
6.115000000000000000e+03,7.818960547447204590e-01
6.116000000000000000e+03,7.289615869522094727e-01
6.117000000000000000e+03,5.744512081146240234e-01
6.118000000000000000e+03,5.408262014389038086e-01
6.119000000000000000e+03,5.113200545310974121e-01
6.120000000000000000e+03,4.696257114410400391e-01
6.121000000000000000e+03,4.655480980873107910e-01
6.122000000000000000e+03,4.499104619026184082e-01
6.123000000000000000e+03,5.940520763397216797e-01
6.124000000000000000e+03,6.986283063888549805e-01
6.125000000000000000e+03,8.698745965957641602e-01
6.126000000000000000e+03,7.804609537124633789e-01
6.127000000000000000e+03,5.807747840881347656e-01
6.128000000000000000e+03,5.345649719238281250e-01
6.129000000000000000e+03,5.413564443588256836e-01
6.130000000000000000e+03,5.513610839843750000e-01
6.131000000000000000e+03,4.934002161026000977e-01
6.132000000000000000e+03,3.745237588882446289e-01
6.133000000000000000e+03,4.791857004165649414e-01
6.134000000000000000e+03,6.168857812881469727e-01
6.135000000000000000e+03,5.400383472442626953e-01
6.136000000000000000e+03,6.015288829803466797e-01
6.137000000000000000e+03,5.299717187881469727e-01
6.138000000000000000e+03,4.851772785186767578e-01
6.139000000000000000e+03,5.159401893615722656e-01
6.140000000000000000e+03,4.706301093101501465e-01
6.141000000000000000e+03,5.339840650558471680e-01
6.142000000000000000e+03,5.563995838165283203e-01
6.143000000000000000e+03,5.682876706123352051e-01
6.144000000000000000e+03,6.719274520874023438e-01
6.145000000000000000e+03,6.257481575012207031e-01
6.146000000000000000e+03,5.518529415130615234e-01
6.147000000000000000e+03,4.729233384132385254e-01
6.148000000000000000e+03,6.539789438247680664e-01
6.149000000000000000e+03,6.311919689178466797e-01
6.150000000000000000e+03,6.143820285797119141e-01
6.151000000000000000e+03,5.872570276260375977e-01
6.152000000000000000e+03,5.346103906631469727e-01
6.153000000000000000e+03,5.777675509452819824e-01
6.154000000000000000e+03,4.455317854881286621e-01
6.155000000000000000e+03,5.017002820968627930e-01
6.156000000000000000e+03,6.070994138717651367e-01
6.157000000000000000e+03,7.933513522148132324e-01
6.158000000000000000e+03,7.449613809585571289e-01
6.159000000000000000e+03,7.208369374275207520e-01
6.160000000000000000e+03,6.957643628120422363e-01
6.161000000000000000e+03,5.834650397300720215e-01
6.162000000000000000e+03,5.601583719253540039e-01
6.163000000000000000e+03,5.492157936096191406e-01
6.164000000000000000e+03,4.990504980087280273e-01
6.165000000000000000e+03,4.994949698448181152e-01
6.166000000000000000e+03,6.301679611206054688e-01
6.167000000000000000e+03,5.991356372833251953e-01
6.168000000000000000e+03,5.293063521385192871e-01
6.169000000000000000e+03,4.914674162864685059e-01
6.170000000000000000e+03,5.046610832214355469e-01
6.171000000000000000e+03,4.848107099533081055e-01
6.172000000000000000e+03,4.757642149925231934e-01
6.173000000000000000e+03,5.488765239715576172e-01
6.174000000000000000e+03,5.474696159362792969e-01
6.175000000000000000e+03,5.320020318031311035e-01
6.176000000000000000e+03,6.030859947204589844e-01
6.177000000000000000e+03,6.408926248550415039e-01
6.178000000000000000e+03,6.015282869338989258e-01
6.179000000000000000e+03,5.431520938873291016e-01
6.180000000000000000e+03,5.597265958786010742e-01
6.181000000000000000e+03,5.748391151428222656e-01
6.182000000000000000e+03,6.138781309127807617e-01
6.183000000000000000e+03,5.236788988113403320e-01
6.184000000000000000e+03,5.324511528015136719e-01
6.185000000000000000e+03,5.375005006790161133e-01
6.186000000000000000e+03,4.643287062644958496e-01
6.187000000000000000e+03,6.230408549308776855e-01
6.188000000000000000e+03,7.485815286636352539e-01
6.189000000000000000e+03,6.218925118446350098e-01
6.190000000000000000e+03,5.389857292175292969e-01
6.191000000000000000e+03,5.425816774368286133e-01
6.192000000000000000e+03,6.489971280097961426e-01
6.193000000000000000e+03,6.664896011352539062e-01
6.194000000000000000e+03,6.328177452087402344e-01
6.195000000000000000e+03,5.994743704795837402e-01
6.196000000000000000e+03,6.439305543899536133e-01
6.197000000000000000e+03,6.528566479682922363e-01
6.198000000000000000e+03,5.804365277290344238e-01
6.199000000000000000e+03,4.527969956398010254e-01
6.200000000000000000e+03,4.940711855888366699e-01
6.201000000000000000e+03,4.892579913139343262e-01
6.202000000000000000e+03,4.730889797210693359e-01
6.203000000000000000e+03,5.201357603073120117e-01
6.204000000000000000e+03,5.773348808288574219e-01
6.205000000000000000e+03,5.457519888877868652e-01
6.206000000000000000e+03,5.374017953872680664e-01
6.207000000000000000e+03,5.129339694976806641e-01
6.208000000000000000e+03,5.818352103233337402e-01
6.209000000000000000e+03,5.961794853210449219e-01
6.210000000000000000e+03,5.874671936035156250e-01
6.211000000000000000e+03,4.842794537544250488e-01
6.212000000000000000e+03,5.079377889633178711e-01
6.213000000000000000e+03,5.674058794975280762e-01
6.214000000000000000e+03,4.912126660346984863e-01
6.215000000000000000e+03,4.895931482315063477e-01
6.216000000000000000e+03,4.924789071083068848e-01
6.217000000000000000e+03,5.481159687042236328e-01
6.218000000000000000e+03,6.979297399520874023e-01
6.219000000000000000e+03,6.413352489471435547e-01
6.220000000000000000e+03,5.218738913536071777e-01
6.221000000000000000e+03,5.030907392501831055e-01
6.222000000000000000e+03,5.087485313415527344e-01
6.223000000000000000e+03,5.903660655021667480e-01
6.224000000000000000e+03,6.262707710266113281e-01
6.225000000000000000e+03,5.356103181838989258e-01
6.226000000000000000e+03,5.537542104721069336e-01
6.227000000000000000e+03,5.341403484344482422e-01
6.228000000000000000e+03,5.442538261413574219e-01
6.229000000000000000e+03,5.096573829650878906e-01
6.230000000000000000e+03,4.891418814659118652e-01
6.231000000000000000e+03,5.101236104965209961e-01
6.232000000000000000e+03,5.114619731903076172e-01
6.233000000000000000e+03,5.466901063919067383e-01
6.234000000000000000e+03,5.923489928245544434e-01
6.235000000000000000e+03,5.645306110382080078e-01
6.236000000000000000e+03,5.266249179840087891e-01
6.237000000000000000e+03,4.666655063629150391e-01
6.238000000000000000e+03,5.754166841506958008e-01
6.239000000000000000e+03,6.196632981300354004e-01
6.240000000000000000e+03,6.151673197746276855e-01
6.241000000000000000e+03,5.045707225799560547e-01
6.242000000000000000e+03,5.160489082336425781e-01
6.243000000000000000e+03,5.311790704727172852e-01
6.244000000000000000e+03,4.419115781784057617e-01
6.245000000000000000e+03,4.766684174537658691e-01
6.246000000000000000e+03,4.547355771064758301e-01
6.247000000000000000e+03,6.223204135894775391e-01
6.248000000000000000e+03,5.677707195281982422e-01
6.249000000000000000e+03,5.972397327423095703e-01
6.250000000000000000e+03,5.647346973419189453e-01
6.251000000000000000e+03,5.499651432037353516e-01
6.252000000000000000e+03,5.291709303855895996e-01
6.253000000000000000e+03,5.572714805603027344e-01
6.254000000000000000e+03,5.869377851486206055e-01
6.255000000000000000e+03,5.114679336547851562e-01
6.256000000000000000e+03,5.155391693115234375e-01
6.257000000000000000e+03,5.299648046493530273e-01
6.258000000000000000e+03,5.785595178604125977e-01
6.259000000000000000e+03,5.438204407691955566e-01
6.260000000000000000e+03,5.375978946685791016e-01
6.261000000000000000e+03,5.707027912139892578e-01
6.262000000000000000e+03,6.133341193199157715e-01
6.263000000000000000e+03,6.200695633888244629e-01
6.264000000000000000e+03,5.942891836166381836e-01
6.265000000000000000e+03,4.986946582794189453e-01
6.266000000000000000e+03,4.591042399406433105e-01
6.267000000000000000e+03,5.315611958503723145e-01
6.268000000000000000e+03,5.872439146041870117e-01
6.269000000000000000e+03,5.919482707977294922e-01
6.270000000000000000e+03,4.804292321205139160e-01
6.271000000000000000e+03,5.431277155876159668e-01
6.272000000000000000e+03,5.086832046508789062e-01
6.273000000000000000e+03,3.939298987388610840e-01
6.274000000000000000e+03,4.989928603172302246e-01
6.275000000000000000e+03,5.546891689300537109e-01
6.276000000000000000e+03,5.578290224075317383e-01
6.277000000000000000e+03,5.299174785614013672e-01
6.278000000000000000e+03,5.720221996307373047e-01
6.279000000000000000e+03,5.484024286270141602e-01
6.280000000000000000e+03,4.670528173446655273e-01
6.281000000000000000e+03,4.543854594230651855e-01
6.282000000000000000e+03,5.881772041320800781e-01
6.283000000000000000e+03,5.750961899757385254e-01
6.284000000000000000e+03,4.827172160148620605e-01
6.285000000000000000e+03,4.950381517410278320e-01
6.286000000000000000e+03,5.773923397064208984e-01
6.287000000000000000e+03,5.860897898674011230e-01
6.288000000000000000e+03,5.222296714782714844e-01
6.289000000000000000e+03,5.815387964248657227e-01
6.290000000000000000e+03,6.366965770721435547e-01
6.291000000000000000e+03,6.562950611114501953e-01
6.292000000000000000e+03,5.649024844169616699e-01
6.293000000000000000e+03,5.174160003662109375e-01
6.294000000000000000e+03,5.135042667388916016e-01
6.295000000000000000e+03,5.689516663551330566e-01
6.296000000000000000e+03,5.792981386184692383e-01
6.297000000000000000e+03,5.342709422111511230e-01
6.298000000000000000e+03,4.759526848793029785e-01
6.299000000000000000e+03,5.538753271102905273e-01
6.300000000000000000e+03,4.902128577232360840e-01
6.301000000000000000e+03,5.499461889266967773e-01
6.302000000000000000e+03,6.144971847534179688e-01
6.303000000000000000e+03,5.968552827835083008e-01
6.304000000000000000e+03,5.074045658111572266e-01
6.305000000000000000e+03,5.132564306259155273e-01
6.306000000000000000e+03,5.106897354125976562e-01
6.307000000000000000e+03,4.468821883201599121e-01
6.308000000000000000e+03,3.661276698112487793e-01
6.309000000000000000e+03,4.848952293395996094e-01
6.310000000000000000e+03,5.981467366218566895e-01
6.311000000000000000e+03,5.048035979270935059e-01
6.312000000000000000e+03,4.648967385292053223e-01
6.313000000000000000e+03,5.683964490890502930e-01
6.314000000000000000e+03,5.352590084075927734e-01
6.315000000000000000e+03,5.334845781326293945e-01
6.316000000000000000e+03,5.722358226776123047e-01
6.317000000000000000e+03,6.458839774131774902e-01
6.318000000000000000e+03,5.676760077476501465e-01
6.319000000000000000e+03,4.742881655693054199e-01
6.320000000000000000e+03,5.873802304267883301e-01
6.321000000000000000e+03,6.155728101730346680e-01
6.322000000000000000e+03,6.010667085647583008e-01
6.323000000000000000e+03,5.515335798263549805e-01
6.324000000000000000e+03,5.045226216316223145e-01
6.325000000000000000e+03,5.572510957717895508e-01
6.326000000000000000e+03,4.694632887840270996e-01
6.327000000000000000e+03,5.678651332855224609e-01
6.328000000000000000e+03,5.603747963905334473e-01
6.329000000000000000e+03,5.866714715957641602e-01
6.330000000000000000e+03,4.948634505271911621e-01
6.331000000000000000e+03,4.903071522712707520e-01
6.332000000000000000e+03,5.100760459899902344e-01
6.333000000000000000e+03,4.742041826248168945e-01
6.334000000000000000e+03,3.697665333747863770e-01
6.335000000000000000e+03,4.115980267524719238e-01
6.336000000000000000e+03,5.645375251770019531e-01
6.337000000000000000e+03,6.106784343719482422e-01
6.338000000000000000e+03,4.543466567993164062e-01
6.339000000000000000e+03,5.506403446197509766e-01
6.340000000000000000e+03,5.447347164154052734e-01
6.341000000000000000e+03,5.405465364456176758e-01
6.342000000000000000e+03,5.680820345878601074e-01
6.343000000000000000e+03,6.187043190002441406e-01
6.344000000000000000e+03,5.542523860931396484e-01
6.345000000000000000e+03,4.993941187858581543e-01
6.346000000000000000e+03,5.146704912185668945e-01
6.347000000000000000e+03,5.158217549324035645e-01
6.348000000000000000e+03,5.038223862648010254e-01
6.349000000000000000e+03,5.338450670242309570e-01
6.350000000000000000e+03,5.255358219146728516e-01
6.351000000000000000e+03,6.598318815231323242e-01
6.352000000000000000e+03,5.192114114761352539e-01
6.353000000000000000e+03,6.379648447036743164e-01
6.354000000000000000e+03,6.044993400573730469e-01
6.355000000000000000e+03,5.434151291847229004e-01
6.356000000000000000e+03,4.614404439926147461e-01
6.357000000000000000e+03,5.117194056510925293e-01
6.358000000000000000e+03,5.374701023101806641e-01
6.359000000000000000e+03,4.775992631912231445e-01
6.360000000000000000e+03,5.123826861381530762e-01
6.361000000000000000e+03,5.307762622833251953e-01
6.362000000000000000e+03,5.948044061660766602e-01
6.363000000000000000e+03,5.539052486419677734e-01
6.364000000000000000e+03,5.640587806701660156e-01
6.365000000000000000e+03,5.563184022903442383e-01
6.366000000000000000e+03,5.737575888633728027e-01
6.367000000000000000e+03,5.976272821426391602e-01
6.368000000000000000e+03,6.100315451622009277e-01
6.369000000000000000e+03,5.972315073013305664e-01
6.370000000000000000e+03,5.502398014068603516e-01
6.371000000000000000e+03,5.103944540023803711e-01
6.372000000000000000e+03,4.745364785194396973e-01
