subject,task,acq,run,tc,roi,betas,n_repeats
sub-01,ctxdm,col,01,110201,46,"[-0.25111865997314453, -0.011345690116286278, 0.024503357708454132, -0.06957760453224182, 0.39575889706611633, 0.011432641185820103]",1
sub-01,ctxdm,col,01,110201,47s,"[-0.5314816832542419, -0.5031349062919617, -0.10791651904582977, -0.43342867493629456, 0.14567022025585175, -0.33679062128067017]",1
sub-01,ctxdm,col,01,110201,9-46d,"[-0.5718517303466797, 0.09415457397699356, -0.17712903022766113, -0.09701340645551682, 0.27646970748901367, -0.11908014118671417]",1
sub-01,ctxdm,col,01,111013,10pp,"[-0.05197547376155853, 0.08807387202978134, -0.010257401503622532, 0.006847625598311424, 0.09405522048473358, 9.034788672579452e-05]",3
sub-01,ctxdm,col,01,111013,10v,"[0.0008889628225006163, 0.26875585317611694, -0.04225940629839897, 0.14566874504089355, 0.0865330919623375, 0.13572148978710175]",3
sub-01,ctxdm,col,01,111013,46,"[0.15830780565738678, 0.10270842909812927, 0.28834888339042664, 0.07872582226991653, 0.3602787256240845, 0.02989625558257103]",3
sub-01,ctxdm,col,01,111013,47s,"[-0.21173293888568878, 0.15381669998168945, -0.09694647789001465, 0.016705960035324097, 0.03675547614693642, 0.04017478972673416]",3
sub-01,ctxdm,col,01,111013,9-46d,"[-0.1513434499502182, 0.12139534950256348, 0.04537605494260788, 0.02982943132519722, 0.12543825805187225, -0.05366602540016174]",3
sub-01,ctxdm,col,01,120002,10pp,"[-0.23439660668373108, -0.02961214818060398, -0.09394114464521408, -0.12641321122646332, -0.010394654236733913, -0.16427959501743317]",4
sub-01,ctxdm,col,01,120002,10v,"[-0.28962990641593933, 0.15259942412376404, -0.24751484394073486, -0.060702770948410034, 0.01721053011715412, -0.10776615142822266]",4
sub-01,ctxdm,col,01,120002,46,"[-0.24313250184059143, 0.22543446719646454, -0.1616716980934143, -0.03318006172776222, 0.11418143659830093, -0.07203684747219086]",4
sub-01,ctxdm,col,01,120002,47s,"[-0.2823115587234497, 0.050336241722106934, -0.14610663056373596, -0.0897715613245964, -0.060890305787324905, -0.0513433963060379]",4
sub-01,ctxdm,col,01,120002,9-46d,"[-0.07095189392566681, 0.3118760883808136, -0.1435265988111496, 0.12366000562906265, 0.05847856029868126, 0.0721929594874382]",4
sub-01,ctxdm,col,01,120211,10pp,"[0.08890992403030396, 0.05160210281610489, -0.002727952552959323, 0.061388805508613586, 0.04763759300112724, 0.05395627021789551]",4
sub-01,ctxdm,col,01,120211,10v,"[0.0839322954416275, 0.24576830863952637, 0.001374681480228901, 0.1434551626443863, 0.13430050015449524, 0.12520286440849304]",4
sub-01,ctxdm,col,01,120211,46,"[0.016588930040597916, 0.28372275829315186, -0.006026640068739653, 0.08766864985227585, 0.18176190555095673, 0.09051040560007095]",4
sub-01,ctxdm,col,01,120211,47s,"[-0.05460004881024361, 0.1036139577627182, -0.11457612365484238, -0.002161955926567316, 0.07620523124933243, -0.004860770422965288]",4
sub-01,ctxdm,col,01,120211,9-46d,"[0.006304487586021423, 0.2848937511444092, -0.10142502188682556, 0.18509429693222046, -0.04813526198267937, 0.18701374530792236]",4
sub-01,ctxdm,col,02,000302,10pp,"[-0.1776866614818573, 0.1943514049053192, -0.233840674161911, 0.010250304825603962, 0.05402754992246628, -0.049170516431331635]",4
sub-01,ctxdm,col,02,000302,10v,"[-0.1568973958492279, 0.10025612264871597, -0.10605322569608688, -0.04335520416498184, 0.04442601278424263, -0.0491449311375618]",4
sub-01,ctxdm,col,02,000302,46,"[-0.01733831688761711, 0.3817422091960907, -0.11723437160253525, 0.09269066154956818, 0.26829084753990173, 0.09272952377796173]",4
sub-01,ctxdm,col,02,000302,47s,"[-0.19572888314723969, -0.06492450088262558, -0.10403642803430557, -0.17749124765396118, -0.061316825449466705, -0.18165487051010132]",4
sub-01,ctxdm,col,02,000302,9-46d,"[-0.05833015218377113, 0.5287019610404968, -0.2142915278673172, 0.2086738497018814, 0.18660488724708557, 0.11936460435390472]",4
sub-01,ctxdm,col,02,001003,10pp,"[-0.07724170386791229, 0.1728842407464981, -0.1208898201584816, 0.07704068720340729, 0.035983070731163025, 0.07173893600702286]",3
sub-01,ctxdm,col,02,001003,10v,"[0.16482415795326233, -0.051752764731645584, 0.15482941269874573, 0.058582089841365814, 0.18849365413188934, 0.05562771111726761]",3
sub-01,ctxdm,col,02,001003,46,"[0.05353092402219772, 0.02544024959206581, 0.12526164948940277, 0.026797287166118622, 0.3088672161102295, 0.03390318900346756]",3
sub-01,ctxdm,col,02,001003,47s,"[-0.11131301522254944, 0.07157225906848907, -0.13756094872951508, 0.024339746683835983, 0.040686000138521194, 0.03319035470485687]",3
sub-01,ctxdm,col,02,001003,9-46d,"[-0.36398786306381226, 0.16151726245880127, -0.23951515555381775, -0.008197493851184845, 0.09235287457704544, -0.010696516372263432]",3
sub-01,ctxdm,col,02,010003,10pp,"[0.04311755299568176, -0.06299138814210892, 0.12608039379119873, -0.030382666736841202, 0.18707841634750366, 0.017368528991937637]",4
sub-01,ctxdm,col,02,010003,10v,"[0.00788111425936222, 0.13858996331691742, 0.01723404973745346, 0.04428666830062866, 0.2118406593799591, 0.03250875324010849]",4
sub-01,ctxdm,col,02,010003,46,"[-0.08163272589445114, 0.1554865688085556, -0.0008940385305322707, -0.0034140534698963165, 0.22921189665794373, 0.03500037267804146]",4
sub-01,ctxdm,col,02,010003,47s,"[-0.03579451143741608, 0.059828124940395355, -0.07012612372636795, 0.008387797512114048, 0.03109603375196457, 0.0040244776755571365]",4
sub-01,ctxdm,col,02,010003,9-46d,"[-0.32015568017959595, 0.17815110087394714, -0.22015313804149628, -0.029095111414790154, -0.02125076949596405, -0.04496907815337181]",4
sub-01,ctxdm,col,02,010010,10pp,"[-0.06632990390062332, 0.08045066893100739, -0.035732682794332504, 0.028866911306977272, 0.06399017572402954, 0.023105083033442497]",4
sub-01,ctxdm,col,02,010010,10v,"[0.034011341631412506, 0.2157854288816452, -0.1077958345413208, 0.13881121575832367, 0.07165971398353577, 0.096370629966259]",4
sub-01,ctxdm,col,02,010010,46,"[-0.08034641295671463, 0.09186860173940659, -0.08547864854335785, 0.014123140834271908, 0.15642167627811432, 0.01661156304180622]",4
sub-01,ctxdm,col,02,010010,47s,"[0.07730564475059509, 0.09561839699745178, 0.008134975098073483, 0.07130037248134613, 0.05112576112151146, 0.10698612779378891]",4
sub-01,ctxdm,col,02,010010,9-46d,"[-0.3173142075538635, 0.2202800065279007, -0.22991900146007538, -0.011609882116317749, -0.03615478053689003, -0.05330038070678711]",4
sub-01,ctxdm,col,02,011101,10pp,"[0.02502991072833538, -0.03281339257955551, 0.1176064983010292, -0.047986842691898346, 0.11832237243652344, -0.009730955585837364]",3
sub-01,ctxdm,col,02,011101,10v,"[-0.08770614862442017, 0.08083126693964005, -0.04173991084098816, -0.026145022362470627, 0.08835065364837646, -0.02474762685596943]",3
sub-01,ctxdm,col,02,011101,46,"[0.07304408401250839, 0.0037978976033627987, 0.15367664396762848, -0.06789380311965942, 0.16622164845466614, 0.004255913197994232]",3
sub-01,ctxdm,col,02,011101,47s,"[-0.34716323018074036, 0.09144140779972076, -0.2506144642829895, -0.080696240067482, 0.014656245708465576, -0.102357417345047]",3
sub-01,ctxdm,col,02,011101,9-46d,"[-0.04124202951788902, -0.004654396325349808, 0.1551351100206375, -0.03853657841682434, 0.12474723905324936, -0.014473959803581238]",3
sub-01,ctxdm,col,02,011213,10pp,"[-0.06652858108282089, 0.1828610599040985, -0.11877398937940598, 0.07256690412759781, -0.014399263076484203, 0.07063966989517212]",4
sub-01,ctxdm,col,02,011213,10v,"[-0.015581483952701092, 0.19144634902477264, 0.029671616852283478, 0.06735264509916306, 0.13993936777114868, 0.10329467803239822]",4
sub-01,ctxdm,col,02,011213,46,"[-0.1008843407034874, 0.3945241868495941, -0.14024138450622559, 0.04806746169924736, 0.247477188706398, 0.02057107351720333]",4
sub-01,ctxdm,col,02,011213,47s,"[-0.019541431218385696, 0.04809058830142021, 0.08216729760169983, 0.06532569974660873, 0.06388471275568008, 0.1506350040435791]",4
sub-01,ctxdm,col,02,011213,9-46d,"[-0.027114979922771454, 0.40480318665504456, -0.10075819492340088, 0.16128510236740112, 0.16393524408340454, 0.10407962650060654]",4
sub-01,ctxdm,col,02,030002,10pp,"[-0.4218582510948181, -0.1488833725452423, -0.08809299767017365, -0.1545475423336029, -0.12261073291301727, -0.06057222560048103]",1
sub-01,ctxdm,col,02,030002,10v,"[-0.42756715416908264, -0.22702054679393768, -0.09704139083623886, -0.220830038189888, -0.12149156630039215, -0.11357694119215012]",1
sub-01,ctxdm,col,02,030002,46,"[0.518944263458252, 0.02118033356964588, 0.3750304579734802, 0.22840771079063416, 0.13687840104103088, 0.3451073467731476]",1
sub-01,ctxdm,col,02,030002,47s,"[-0.6261066794395447, -0.39199718832969666, -0.23953501880168915, -0.36126694083213806, -0.15255168080329895, -0.286896288394928]",1
sub-01,ctxdm,col,02,030002,9-46d,"[0.03695074841380119, 0.275167852640152, 0.15638598799705505, 0.20351645350456238, 0.16004201769828796, 0.30288705229759216]",1
sub-01,ctxdm,col,02,031002,10pp,"[0.1658666580915451, 0.24043133854866028, 0.18773366510868073, 0.12012547999620438, 0.13416333496570587, 0.11327695101499557]",1
sub-01,ctxdm,col,02,031002,10v,"[0.21888966858386993, 0.06450840830802917, 0.36360397934913635, 0.06912672519683838, 0.11552128195762634, 0.09068897366523743]",1
sub-01,ctxdm,col,02,031002,46,"[0.2717110216617584, -0.11953333020210266, 0.4674730598926544, 0.05667578801512718, 0.1527775526046753, 0.14686141908168793]",1
sub-01,ctxdm,col,02,031002,47s,"[0.16387677192687988, 0.23106835782527924, 0.17545349895954132, 0.1655978262424469, 0.1588612049818039, 0.10575106739997864]",1
sub-01,ctxdm,col,02,031002,9-46d,"[0.22844120860099792, 0.21161504089832306, 0.3876628577709198, 0.19715078175067902, 0.3500112295150757, 0.17946504056453705]",1
sub-01,ctxdm,col,02,031110,10pp,"[-0.22177839279174805, 0.2389257252216339, -0.13223113119602203, 0.017076928168535233, -0.004896887578070164, 0.014828831888735294]",4
sub-01,ctxdm,col,02,031110,10v,"[0.0371093712747097, 0.2194841057062149, -0.022205905988812447, 0.1116969883441925, 0.08623450249433517, 0.11622029542922974]",4
sub-01,ctxdm,col,02,031110,46,"[-0.003402744885534048, 0.13130156695842743, -0.043265171349048615, 0.024371281266212463, 0.05228268727660179, 0.009040228091180325]",4
sub-01,ctxdm,col,02,031110,47s,"[-0.027491392567753792, 0.2850934565067291, -0.11079099774360657, 0.12264062464237213, 0.10472224652767181, 0.10552091151475906]",4
sub-01,ctxdm,col,02,031110,9-46d,"[0.04683510586619377, 0.10935597121715546, 0.10668393969535828, 0.06066068261861801, 0.08765225857496262, 0.06085878610610962]",4
sub-01,ctxdm,col,02,100103,10pp,"[-0.1504489928483963, -0.06901085376739502, -0.05150988698005676, -0.10266202688217163, -0.006537076085805893, -0.10922706127166748]",4
sub-01,ctxdm,col,02,100103,10v,"[-0.05246955156326294, 0.021530212834477425, 0.0019957588519901037, -0.01964697428047657, 0.05947461724281311, -0.025146953761577606]",4
sub-01,ctxdm,col,02,100103,46,"[-0.005513197276741266, 0.062423866242170334, -0.039917897433042526, -0.04909313842654228, 0.21420225501060486, -0.07676351815462112]",4
sub-01,ctxdm,col,02,100103,47s,"[0.050058864057064056, -0.0632002204656601, 0.04026811197400093, -0.11944109946489334, 0.17710670828819275, -0.1304319202899933]",4
sub-01,ctxdm,col,02,100103,9-46d,"[-0.17240430414676666, 0.08465103060007095, -0.1956396847963333, -0.06146947294473648, 0.005510656628757715, -0.12820900976657867]",4
sub-01,ctxdm,col,02,101213,10pp,"[-0.02853856422007084, 0.17759008705615997, 0.008802328258752823, 0.10334405303001404, 0.0735553577542305, 0.08835193514823914]",3
sub-01,ctxdm,col,02,101213,10v,"[0.12003515660762787, 0.0094175785779953, 0.21457499265670776, 0.06209159642457962, 0.18073396384716034, 0.09364297240972519]",3
sub-01,ctxdm,col,02,101213,46,"[0.0752863958477974, 0.16547219455242157, 0.14302831888198853, 0.10028807073831558, 0.21024438738822937, 0.10319530218839645]",3
sub-01,ctxdm,col,02,101213,47s,"[-0.2110365927219391, 0.3463420271873474, -0.2208387851715088, 0.06181681528687477, 0.15711244940757751, 0.050062939524650574]",3
sub-01,ctxdm,col,02,101213,9-46d,"[-0.11170808225870132, 0.1623910665512085, 0.0849405899643898, 0.13538821041584015, 0.11362893134355545, 0.17731672525405884]",3
sub-01,ctxdm,col,02,110100,10pp,"[-0.12933337688446045, 0.129813551902771, -0.04972497746348381, -0.03097791038453579, -0.03761126473546028, -0.20813040435314178]",1
sub-01,ctxdm,col,02,110100,10v,"[-0.28362134099006653, 0.35950106382369995, -0.3236599862575531, -0.029874537140130997, -0.1783502697944641, -0.17417645454406738]",1
sub-01,ctxdm,col,02,110100,46,"[0.0614575631916523, 0.3165281116962433, -0.05853850394487381, 0.11900536715984344, 0.05889265239238739, 0.010237281210720539]",1
sub-01,ctxdm,col,02,110100,47s,"[-0.2216167449951172, 0.3595294952392578, -0.1543649137020111, -0.18758489191532135, 0.2493383139371872, -0.24649041891098022]",1
sub-01,ctxdm,col,02,110100,9-46d,"[0.4262293875217438, 0.07122205197811127, 0.08301496505737305, 0.1704758256673813, 0.15019956231117249, 0.010284976102411747]",1
sub-01,ctxdm,col,02,110201,10pp,"[0.1472579389810562, -0.06134450063109398, 0.15643355250358582, -0.04804179072380066, 0.17034997045993805, 0.010346743278205395]",3
sub-01,ctxdm,col,02,110201,10v,"[0.09915872663259506, -0.1091693565249443, 0.10775856673717499, -0.03366033732891083, 0.14343604445457458, -0.013684285804629326]",3
sub-01,ctxdm,col,02,110201,46,"[0.25138333439826965, 0.04941130056977272, -0.03780772164463997, 0.01743241213262081, 0.20000728964805603, -0.03875307738780975]",3
sub-01,ctxdm,col,02,110201,47s,"[-0.18645881116390228, -0.10007200390100479, -0.09938272833824158, -0.16240467131137848, 0.02457781322300434, -0.11496024578809738]",3
sub-01,ctxdm,col,02,110201,9-46d,"[0.08819019794464111, 0.21614225208759308, -0.0835392028093338, 0.06087467446923256, 0.10436438024044037, -0.01739930734038353]",3
sub-01,ctxdm,col,02,111013,10pp,"[0.19653816521167755, 0.20211823284626007, 0.04774300754070282, 0.20370158553123474, 0.1646028459072113, 0.25355032086372375]",1
sub-01,ctxdm,col,02,111013,10v,"[-0.03623158484697342, 0.2772364914417267, 0.009373688139021397, 0.1303512006998062, 0.2535833716392517, 0.19544047117233276]",1
sub-01,ctxdm,col,02,111013,46,"[0.5861431956291199, 0.21343271434307098, 0.4590458273887634, 0.3031046688556671, 0.49291062355041504, 0.33274802565574646]",1
sub-01,ctxdm,col,02,111013,47s,"[-0.36640459299087524, 0.8292455673217773, -0.5872890949249268, 0.2973869740962982, -0.07691426575183868, 0.28457239270210266]",1
sub-01,ctxdm,col,02,111013,9-46d,"[0.755459725856781, 0.16655968129634857, 0.6042234301567078, 0.4131784439086914, 0.47203537821769714, 0.46974068880081177]",1
sub-01,ctxdm,col,02,120113,10pp,"[-0.12301916629076004, 0.048192065209150314, -0.054827846586704254, -0.050078559666872025, 0.08127116411924362, -0.0666235163807869]",4
sub-01,ctxdm,col,02,120113,10v,"[-0.27673953771591187, 0.14900244772434235, -0.14676591753959656, -0.08667866885662079, 0.09429240226745605, -0.09740665555000305]",4
sub-01,ctxdm,col,02,120113,46,"[0.14645487070083618, 0.23178353905677795, 0.008835057727992535, 0.13427434861660004, 0.21758252382278442, 0.019417274743318558]",4
sub-01,ctxdm,col,02,120113,47s,"[-0.587807834148407, 0.1892603188753128, -0.3838419020175934, -0.18629953265190125, -0.015344077721238136, -0.21540901064872742]",4
sub-01,ctxdm,col,02,120113,9-46d,"[0.1179339736700058, 0.2082858830690384, 0.00820084661245346, 0.17857152223587036, 0.13613545894622803, 0.04368880018591881]",4
sub-01,ctxdm,col,02,120212,10pp,"[-0.1567840874195099, 0.16995112597942352, -0.13584865629673004, 0.03351756930351257, -0.0009835287928581238, 0.02036169171333313]",4
sub-01,ctxdm,col,02,120212,10v,"[-0.1315940022468567, 0.07436489313840866, -0.026596665382385254, 0.014557178132236004, 0.01807098463177681, 0.05449657887220383]",4
sub-01,ctxdm,col,02,120212,46,"[-0.1430700719356537, 0.31098684668540955, 0.10288151353597641, 0.06810658425092697, 0.05274689942598343, 0.13990898430347443]",4
sub-01,ctxdm,col,02,120212,47s,"[-0.2609061300754547, 0.06971611082553864, -0.2309464067220688, 0.003958870656788349, -0.14850758016109467, 0.05277876555919647]",4
sub-01,ctxdm,col,02,120212,9-46d,"[-0.1558714509010315, 0.32724326848983765, 0.04369238018989563, 0.11598256975412369, 0.06134777516126633, 0.16656334698200226]",4
sub-01,ctxdm,col,02,121311,10pp,"[-0.1171288788318634, 0.15252292156219482, -0.09638231992721558, 0.009942611679434776, 0.08694946020841599, 0.0019039154285565019]",4
sub-01,ctxdm,col,02,121311,10v,"[0.05376372113823891, 0.20275583863258362, 0.0540681891143322, 0.11325359344482422, 0.14220961928367615, 0.10916393995285034]",4
sub-01,ctxdm,col,02,121311,46,"[-0.12716951966285706, 0.14002522826194763, -0.007830834947526455, 0.026293668895959854, 0.0124698830768466, -0.014505737461149693]",4
sub-01,ctxdm,col,02,121311,47s,"[0.20373937487602234, -0.014476635493338108, 0.20170418918132782, 0.08522398769855499, 0.17849037051200867, 0.127470463514328]",4
sub-01,ctxdm,col,02,121311,9-46d,"[-0.13835057616233826, 0.2522875964641571, -0.13028694689273834, 0.10868243128061295, -0.012679057195782661, -0.013039574958384037]",4
sub-01,ctxdm,lco,01,000001,10pp,"[-0.0694742351770401, 0.1862846165895462, -0.08669860661029816, 0.015134175308048725, 0.02792867086827755, 0.0312778502702713]",4
sub-01,ctxdm,lco,01,000001,10v,"[-0.006901801098138094, 0.1278877705335617, 0.05202168598771095, 0.03566630929708481, 0.115122951567173, 0.05573812127113342]",4
sub-01,ctxdm,lco,01,000001,46,"[-0.08763010054826736, 0.33160483837127686, -0.08432414382696152, 0.09272558987140656, 0.027859723195433617, 0.17491331696510315]",4
sub-01,ctxdm,lco,01,000001,47s,"[-0.10193914920091629, 0.10382393002510071, -0.07833676785230637, -0.005561670754104853, 0.06759799271821976, 0.014428072609007359]",4
sub-01,ctxdm,lco,01,000001,9-46d,"[0.13268181681632996, 0.27189257740974426, -0.002149485284462571, 0.13538357615470886, 0.1145445927977562, 0.19098012149333954]",4
sub-01,ctxdm,lco,01,001003,10pp,"[0.05643905699253082, 0.12777090072631836, -0.01965184323489666, 0.026180535554885864, 0.16173136234283447, -0.029247425496578217]",1
sub-01,ctxdm,lco,01,001003,10v,"[-0.015697795897722244, 0.02450512908399105, -0.03680570796132088, 0.07857754081487656, 0.09292426705360413, 0.05201069638133049]",1
sub-01,ctxdm,lco,01,001003,46,"[-0.22790297865867615, -0.04584392532706261, -0.05839858949184418, -0.04158562794327736, 0.11338254809379578, -0.11741186678409576]",1
sub-01,ctxdm,lco,01,001003,47s,"[-0.13609646260738373, -0.19794961810112, -0.06279893964529037, -0.1742536872625351, 0.033225029706954956, -0.1738889068365097]",1
sub-01,ctxdm,lco,01,001003,9-46d,"[-0.34145238995552063, 0.27449357509613037, -0.2872730493545532, 0.10816200822591782, 0.057446569204330444, -0.08200067281723022]",1
sub-01,ctxdm,lco,01,010013,10pp,"[-0.2339245229959488, 0.10511482506990433, -0.11587459594011307, -0.0347992442548275, -0.0819968655705452, -0.04738520085811615]",4
sub-01,ctxdm,lco,01,010013,10v,"[0.07046694308519363, 0.24426943063735962, 0.06113934516906738, 0.14486201107501984, 0.07636722177267075, 0.13018999993801117]",4
sub-01,ctxdm,lco,01,010013,46,"[0.3202204704284668, 0.3372613191604614, 0.1269281655550003, 0.22132502496242523, 0.1777643859386444, 0.1618276834487915]",4
sub-01,ctxdm,lco,01,010013,47s,"[0.014996875077486038, 0.14436250925064087, 0.011417830362915993, 0.11298563331365585, -0.00026644268655218184, 0.060283903032541275]",4
sub-01,ctxdm,lco,01,010013,9-46d,"[0.1773061901330948, 0.2367316484451294, -0.022949708625674248, 0.18877093493938446, 0.05940825119614601, 0.10137465596199036]",4
sub-01,ctxdm,lco,01,011101,10pp,"[-0.3273249566555023, 0.25302091240882874, -0.3849025368690491, -0.0013942806981503963, -0.11500304192304611, 0.0022713104262948036]",1
sub-01,ctxdm,lco,01,011101,10v,"[-0.5206082463264465, 0.10971413552761078, -0.32390496134757996, -0.1954643577337265, -0.04011669382452965, -0.18352122604846954]",1
sub-01,ctxdm,lco,01,011101,46,"[-0.6597598791122437, 0.042277075350284576, -0.3854534924030304, -0.31992748379707336, -0.026518771424889565, -0.23036935925483704]",1
sub-01,ctxdm,lco,01,011101,47s,"[-0.18464908003807068, -0.06520303338766098, -0.18625964224338531, -0.021786153316497803, -0.07969319820404053, -0.02329581417143345]",1
sub-01,ctxdm,lco,01,011101,9-46d,"[-0.6153143644332886, 0.07274471968412399, -0.6086891293525696, -0.16678480803966522, -0.3084591329097748, -0.20009362697601318]",1
sub-01,ctxdm,lco,01,030002,10pp,"[-0.09562808275222778, 0.07907404005527496, -0.09644786268472672, 0.009457025676965714, -0.027156224474310875, -0.010467923246324062]",3
sub-01,ctxdm,lco,01,030002,10v,"[0.2704441249370575, 0.23483459651470184, 0.10243766754865646, 0.18958601355552673, 0.16616082191467285, 0.19894641637802124]",3
sub-01,ctxdm,lco,01,030002,46,"[0.723465621471405, 0.3896412253379822, 0.4072570502758026, 0.3818214237689972, 0.4161200225353241, 0.41693416237831116]",3
sub-01,ctxdm,lco,01,030002,47s,"[0.4616822898387909, -0.11758850514888763, 0.45610511302948, 0.08829924464225769, 0.24033193290233612, 0.19001175463199615]",3
sub-01,ctxdm,lco,01,030002,9-46d,"[0.4089849591255188, 0.2595764994621277, 0.23427537083625793, 0.24648775160312653, 0.32522374391555786, 0.20420025289058685]",3
sub-01,ctxdm,lco,01,030102,10pp,"[-0.20908473432064056, 0.19390283524990082, -0.24889534711837769, 0.009982933290302753, -0.0364668145775795, -0.03371840715408325]",4
sub-01,ctxdm,lco,01,030102,10v,"[0.10207667946815491, 0.009334428235888481, 0.12615056335926056, 0.05114087834954262, 0.08351127803325653, 0.05309205874800682]",4
sub-01,ctxdm,lco,01,030102,46,"[0.14751850068569183, 0.15893538296222687, 0.12512250244617462, 0.0923788994550705, 0.20638644695281982, 0.007039057090878487]",4
sub-01,ctxdm,lco,01,030102,47s,"[0.14963464438915253, 0.021679401397705078, 0.1698838323354721, 0.05217669904232025, 0.16976812481880188, 0.07603844255208969]",4
sub-01,ctxdm,lco,01,030102,9-46d,"[-0.07610935717821121, 0.19550642371177673, 0.017778264358639717, 0.09138724952936172, 0.1019752100110054, 0.012944147922098637]",4
sub-01,ctxdm,lco,01,030113,10pp,"[-0.21384380757808685, 0.2383577525615692, -0.2747736871242523, 0.05452996492385864, -0.1166343092918396, 0.036498282104730606]",4
sub-01,ctxdm,lco,01,030113,10v,"[-0.2174537032842636, 0.27101173996925354, -0.3109097480773926, 0.05110326409339905, -0.15421894192695618, -0.001694711041636765]",4
sub-01,ctxdm,lco,01,030113,46,"[-0.16963247954845428, 0.056746624410152435, -0.15935596823692322, -0.07919321954250336, -0.005657306406646967, -0.08865431696176529]",4
sub-01,ctxdm,lco,01,030113,47s,"[-0.07449512928724289, 0.26784685254096985, -0.1513412743806839, 0.11451254040002823, -0.02367023564875126, 0.10167434811592102]",4
sub-01,ctxdm,lco,01,030113,9-46d,"[-0.25071829557418823, 0.20093147456645966, -0.17293134331703186, 0.007780354004353285, -0.044467099010944366, -0.0497460663318634]",4
sub-01,ctxdm,lco,01,031002,10pp,"[-0.016342394053936005, 0.03167004510760307, 0.16301393508911133, -0.0035504393745213747, 0.13989801704883575, 0.04171086847782135]",3
sub-01,ctxdm,lco,01,031002,10v,"[0.07834501564502716, 0.20993846654891968, 0.09378404170274734, 0.12140743434429169, 0.11592910438776016, 0.14242073893547058]",3
sub-01,ctxdm,lco,01,031002,46,"[0.47692766785621643, 0.24149775505065918, 0.24231398105621338, 0.27457013726234436, 0.11807733029127121, 0.2993781864643097]",3
sub-01,ctxdm,lco,01,031002,47s,"[0.25634485483169556, 0.1013898029923439, 0.2282097190618515, 0.1279199868440628, 0.11568798869848251, 0.15482376515865326]",3
sub-01,ctxdm,lco,01,031002,9-46d,"[0.17075607180595398, 0.4104454219341278, 0.04350830242037773, 0.2604103684425354, 0.0664285346865654, 0.26903486251831055]",3
sub-01,ctxdm,lco,01,031213,10pp,"[-0.24718289077281952, 0.09737178683280945, -0.13859912753105164, -0.08196597546339035, 0.02209712564945221, -0.09286195784807205]",4
sub-01,ctxdm,lco,01,031213,10v,"[-0.15914477407932281, 0.12621115148067474, -0.08403709530830383, -0.02918914146721363, -0.0019223729614168406, -0.06091693416237831]",4
sub-01,ctxdm,lco,01,031213,46,"[-0.2616115212440491, 0.06108424440026283, -0.0540863536298275, -0.11962560564279556, 0.017964668571949005, -0.19133694469928741]",4
sub-01,ctxdm,lco,01,031213,47s,"[-0.0420176163315773, 0.17356638610363007, -0.09138479083776474, 0.0409209318459034, 0.07857045531272888, 0.0514349564909935]",4
sub-01,ctxdm,lco,01,031213,9-46d,"[-0.3425518870353699, 0.13103295862674713, -0.19238676130771637, -0.04096231982111931, -0.08770415186882019, -0.13350997865200043]",4
sub-01,ctxdm,lco,01,100212,10pp,"[0.02239207550883293, 0.061968691647052765, 0.052128519862890244, 0.0282964576035738, 0.13773684203624725, 0.020585335791110992]",4
sub-01,ctxdm,lco,01,100212,10v,"[-0.041919633746147156, 0.2588878571987152, -0.030476318672299385, 0.12202577292919159, 0.11564435809850693, 0.14282284677028656]",4
sub-01,ctxdm,lco,01,100212,46,"[0.2564621865749359, 0.21954794228076935, 0.19312314689159393, 0.191654235124588, 0.35201480984687805, 0.22557084262371063]",4
sub-01,ctxdm,lco,01,100212,47s,"[0.04245678707957268, 0.14277860522270203, 0.0029804592486470938, 0.09257140755653381, 0.21754090487957, 0.10761843621730804]",4
sub-01,ctxdm,lco,01,100212,9-46d,"[0.1733967810869217, 0.1558990627527237, 0.10477036982774734, 0.14411966502666473, 0.22621871531009674, 0.09557828307151794]",4
sub-01,ctxdm,lco,01,101213,10pp,"[0.3108404874801636, 0.07902548462152481, 0.08460187166929245, 0.08720169216394424, 0.11951783299446106, 0.09238418936729431]",1
sub-01,ctxdm,lco,01,101213,10v,"[-0.3763419985771179, 0.2808780074119568, -0.28483542799949646, -0.030817696824669838, 0.0420617051422596, 0.005004039499908686]",1
sub-01,ctxdm,lco,01,101213,46,"[-0.4477677643299103, 0.225723996758461, -0.572014570236206, -0.07628253847360611, -0.2854585647583008, -0.059854693710803986]",1
sub-01,ctxdm,lco,01,101213,47s,"[0.0010903169168159366, -0.026338880881667137, -0.22737471759319305, -0.05936262384057045, -0.15743955969810486, -0.08721652626991272]",1
sub-01,ctxdm,lco,01,101213,9-46d,"[-0.46710896492004395, 0.2830810844898224, -0.5518789887428284, -0.05721321702003479, -0.24111798405647278, -0.009259763173758984]",1
sub-01,ctxdm,lco,01,101303,10pp,"[-0.12976957857608795, 0.16255125403404236, -0.12160013616085052, 0.03745735436677933, 0.054849714040756226, 0.020541667938232422]",4
sub-01,ctxdm,lco,01,101303,10v,"[-0.15234223008155823, 0.3021661937236786, -0.14934979379177094, 0.10846522450447083, 0.06504467129707336, 0.0861998125910759]",4
sub-01,ctxdm,lco,01,101303,46,"[0.05153672769665718, 0.35844886302948, -0.16283881664276123, 0.1806354522705078, 0.19511622190475464, 0.17547327280044556]",4
