subject,task,acq,run,tc,roi,betas,n_repeats
sub-01,1back,ctg,01,1130202030,10pp,"[0.613487184047699, 1.2187374830245972, 0.22408388555049896, 0.46234187483787537, 0.8410963416099548, 0.21054862439632416, 0.6953277587890625, -0.14024776220321655, 0.7931523323059082, -0.4628337025642395, 0.9831750988960266, -0.6411474347114563]",4
sub-01,1back,ctg,01,1130202030,10v,"[0.3177618682384491, 1.8120088577270508, 0.3567712903022766, 1.0633429288864136, 1.197701334953308, 0.8526813387870789, 1.762636661529541, 0.6884429454803467, 1.5590229034423828, 0.9350153207778931, 1.3445607423782349, 0.9283183217048645]",4
sub-01,1back,ctg,01,1130202030,46,"[0.5225773453712463, 1.3157161474227905, 0.7620607614517212, 0.43716493248939514, 1.7209997177124023, 0.4455018937587738, 1.355936884880066, 0.5411165952682495, 0.760699987411499, 0.5309906601905823, 0.49206632375717163, 0.08491748571395874]",4
sub-01,1back,ctg,01,1130202030,47s,"[0.6640740633010864, 1.326262354850769, 0.5101809501647949, 0.9419233202934265, 0.43736645579338074, 0.7891037464141846, 0.9260534048080444, 0.5074410438537598, 0.826594352722168, 0.6420403718948364, 0.28757789731025696, 0.42963021993637085]",4
sub-01,1back,ctg,01,1130202030,9-46d,"[-1.57848060131073, 1.119338035583496, -0.696491539478302, -0.10728827118873596, 0.44775018095970154, 0.018478404730558395, 0.03989780321717262, 0.07714725285768509, -0.234590083360672, 0.057001449167728424, 0.19432657957077026, -0.5102127194404602]",4
sub-01,1back,ctg,01,1200130101,10pp,"[0.9135245680809021, 1.1947516202926636, 0.6863111853599548, 0.8510801196098328, 0.9572327733039856, 1.032404899597168, 1.1498684883117676, 0.8699413537979126, 1.5205659866333008, 1.048972249031067, 0.8795205950737, 1.4040836095809937]",4
sub-01,1back,ctg,01,1200130101,10v,"[0.3478677272796631, 0.31725966930389404, 0.7010720372200012, 0.17285853624343872, 1.508424997329712, 0.18752750754356384, 1.3205937147140503, 0.2331615537405014, 1.287964940071106, 0.3842273950576782, 0.7378669381141663, 0.5566499829292297]",4
sub-01,1back,ctg,01,1200130101,46,"[-0.5600703954696655, 0.5279121994972229, -0.1334570199251175, -0.38389867544174194, 0.7791986465454102, -0.4510003626346588, 0.39506617188453674, -0.5523454546928406, 0.8127936124801636, -0.40618616342544556, 0.18577371537685394, -0.1819269061088562]",4
sub-01,1back,ctg,01,1200130101,47s,"[1.0606266260147095, 0.096282958984375, 1.4441126585006714, 0.16226829588413239, 1.4166581630706787, 0.4742371141910553, 0.46792760491371155, 0.6662151217460632, 0.37815454602241516, 0.714885950088501, 0.16119089722633362, 0.6642976403236389]",4
sub-01,1back,ctg,01,1200130101,9-46d,"[-0.8174384236335754, 1.4721914529800415, -0.6171627640724182, 0.1328541487455368, 0.752452552318573, 0.033887434750795364, 0.272060751914978, -0.04519760236144066, 0.4552593529224396, 0.05179532244801521, 0.013475324958562851, 0.06697052717208862]",4
sub-01,1back,ctg,01,1202130303,10pp,"[-1.5899813175201416, 0.3877858817577362, -0.8338496685028076, -0.5729645490646362, -0.46806013584136963, -0.4887003004550934, -0.44350287318229675, -0.5697797536849976, -0.1332370638847351, -0.7787650227546692, 0.16397276520729065, -0.672553539276123]",4
sub-01,1back,ctg,01,1202130303,10v,"[1.9112255573272705, -0.7990381121635437, 2.280433177947998, 0.1434473991394043, 1.6827647686004639, 0.06206836551427841, 1.3982712030410767, -0.01749415136873722, 0.939694881439209, -0.01760365441441536, 0.35974621772766113, -0.1638365238904953]",4
